time,j,i,current_speed,current_dir,w,salt,FineSed,tss,NO3,DIP,DIN,PH,TN,TP,wave_dir,weekly_Coral_IN_up,CS_bleach,erdepflux_total,MA_N_pr,MA_N_gr,Turbidity,Oxygen,temp,NH4,longitude,latitude
2021-01-03,0,39,0.074904196,263.45303,2.8748487e-05,35.3083,1e-12,0.0004544933,1.1636621,0.0021779262,1.9242954,7.9988685,46.886494,3.7217312,109.81208,2.7777778e-16,2.7777778e-16,1.8312667e-08,2.7777887e-16,6.967751e-11,0.14356671,6469.931,31.164251,0.7606334,145.549475,-15.277137
2021-01-03,0,40,0.07461367,266.09912,2.8915258e-05,35.298138,1e-12,0.00045869264,1.1808348,0.0021611492,1.9509525,7.999216,46.82516,3.7118175,109.72141,2.7777778e-16,2.7777778e-16,-1.55703e-08,2.7777887e-16,7.0274724e-11,0.14317237,6474.2305,31.1736,0.77011776,145.55734,-15.272698
2021-01-03,0,41,0.07428113,268.39304,2.9105446e-05,35.287037,1e-12,0.00046390525,1.1931926,0.002149049,1.9671279,7.999609,46.75317,3.7018526,109.62548,2.7777778e-16,2.7777778e-16,2.9710144e-08,2.7777892e-16,7.115202e-11,0.14284998,6479.8516,31.174164,0.7739353,145.565205,-15.26826
2021-01-03,0,42,0.07292095,271.7374,2.9187819e-05,35.275593,1e-12,0.00047013303,1.1956942,0.0021303173,1.9678984,8.00003,46.675037,3.6928167,109.52429,2.7777778e-16,2.7777778e-16,-4.1756383e-08,2.7777884e-16,6.8214774e-11,0.14266288,6485.8906,31.169708,0.7722041,145.573071,-15.263823
2021-01-03,0,43,0.071425796,299.7678,2.9311695e-05,35.26485,1e-12,0.00047704214,1.1974131,0.0021141865,1.9729592,8.000441,46.611973,3.6850367,109.41787,2.7777778e-16,2.7777778e-16,5.3303918e-08,2.777789e-16,7.074941e-11,0.14245878,6491.2563,31.169159,0.77554613,145.580938,-15.259387
2021-01-03,0,44,0.07218925,194.10063,2.9467888e-05,35.256,1e-12,0.0004839263,1.1972252,0.002102999,1.9768591,8.000734,46.563717,3.6790016,109.306145,2.7777778e-16,2.7777778e-16,1.6135168e-08,2.7777892e-16,7.14914e-11,0.14238353,6495.9243,31.171694,0.7796338,145.588805,-15.254951
2021-01-03,0,45,0.073791,196.11548,2.963728e-05,35.248516,1e-12,0.00048925454,1.1938049,0.0020938208,1.9714864,8.002558,46.519302,3.674442,109.18918,2.7777778e-16,2.7777778e-16,-2.7800356e-08,2.7777887e-16,6.9727925e-11,0.14238419,6500.0806,31.17115,0.7776815,145.596672,-15.250516
2021-01-03,0,46,0.07554326,196.83704,2.9854733e-05,35.241215,1e-12,0.0004932858,1.1934214,0.0020875316,1.9709336,8.002754,46.485474,3.6705334,109.24902,2.7777778e-16,2.7777778e-16,1.924217e-08,2.7777887e-16,7.016414e-11,0.14238898,6503.2246,31.162783,0.77751225,145.60454,-15.246083
2021-01-03,0,47,0.077762656,197.32466,3.0090627e-05,35.233643,1e-12,0.0004980983,1.1978976,0.0020875477,1.978508,8.002969,46.460205,3.666713,109.44534,2.7777778e-16,2.7777778e-16,2.3207724e-08,2.7777887e-16,6.9319404e-11,0.1423616,6505.771,31.158646,0.78061056,145.612409,-15.24165
2021-01-03,0,48,0.07973167,197.87547,3.029649e-05,35.224964,1e-12,0.0005036972,1.2034546,0.0020918967,1.98705,8.003296,46.430237,3.6623085,109.64646,2.7777778e-16,2.7777778e-16,2.8867333e-08,2.777789e-16,7.0788604e-11,0.14230092,6508.7207,31.16131,0.7835954,145.62028,-15.237218
